id,source_drug_id,target_drug_id
49346,DB00616,DB00875
49347,DB00616,DB00901
49348,DB00616,DB00908
49349,DB00616,DB00918
49350,DB00616,DB00935
49351,DB00616,DB00937
49352,DB00616,DB00938
49353,DB00616,DB00952
49354,DB00616,DB00953
49355,DB00616,DB00983
49356,DB00616,DB00988
49357,DB00616,DB00998
49358,DB00616,DB01001
49359,DB00616,DB01028
49360,DB00616,DB01049
49361,DB00616,DB01064
49362,DB00616,DB01102
49363,DB00616,DB01126
49364,DB00616,DB01142
49365,DB00616,DB01149
49366,DB00616,DB01151
49367,DB00616,DB01182
49368,DB00616,DB01186
49369,DB00616,DB01216
49370,DB00616,DB01253
49371,DB00616,DB01255
49372,DB00616,DB01267
49373,DB00616,DB01274
49374,DB00616,DB01288
49375,DB00616,DB01291
49376,DB00616,DB01363
49377,DB00616,DB01364
49378,DB00616,DB01365
49379,DB00616,DB01366
49380,DB00616,DB01392
49381,DB00616,DB01403
49382,DB00616,DB01407
49383,DB00616,DB01408
49384,DB00616,DB01442
49385,DB00616,DB01454
49386,DB00616,DB01467
49387,DB00616,DB01472
49388,DB00616,DB01484
49389,DB00616,DB01509
49390,DB00616,DB01556
49391,DB00617,DB00921
49392,DB00617,DB00366
49393,DB00617,DB00470
49394,DB00617,DB00450
49395,DB00617,DB00956
49396,DB00617,DB00557
49397,DB00617,DB00653
49398,DB00617,DB01403
49399,DB00617,DB00765
49400,DB00617,DB01017
49401,DB00617,DB00370
49402,DB00617,DB00486
49403,DB00617,DB01173
49404,DB00617,DB09117
49405,DB00617,DB08883
49406,DB00617,DB00413
49407,DB00617,DB00268
49408,DB00617,DB05271
49409,DB00617,DB06201
49410,DB00617,DB09072
49411,DB00617,DB09034
49412,DB00617,DB06204
49413,DB00617,DB01041
49414,DB00617,DB00425
49415,DB00617,DB00358
49416,DB00617,DB06148
49417,DB00617,DB01083
49418,DB00617,DB01030
49419,DB00617,DB00333
49420,DB00617,DB00834
49421,DB00617,DB01284
49422,DB00617,DB00898
49423,DB00617,DB00972
49424,DB00617,DB00484
49425,DB00617,DB00176
49426,DB00617,DB00215
49427,DB00617,DB00476
49428,DB00617,DB00656
49429,DB00617,DB00715
49430,DB00617,DB01104
49431,DB00617,DB01105
49432,DB00617,DB01175
49433,DB00617,DB04832
49434,DB00617,DB04884
49435,DB00617,DB04896
49436,DB00617,DB06700
49437,DB00617,DB06731
49438,DB00617,DB08918
49439,DB00617,DB08953
49440,DB00617,DB12693
49441,DB00617,DB13233
49442,DB00617,DB01149
49443,DB00617,DB00209
49444,DB00617,DB00219
49445,DB00617,DB00245
49446,DB00617,DB00280
49447,DB00617,DB00332
49448,DB00617,DB00340
49449,DB00617,DB00354
49450,DB00617,DB00376
49451,DB00617,DB00383
49452,DB00617,DB00387
49453,DB00617,DB00392
49454,DB00617,DB00424
49455,DB00617,DB00434
49456,DB00617,DB00462
49457,DB00617,DB00505
49458,DB00617,DB00517
49459,DB00617,DB00543
49460,DB00617,DB00572
49461,DB00617,DB00670
49462,DB00617,DB00725
49463,DB00617,DB00767
49464,DB00617,DB00777
49465,DB00617,DB00782
49466,DB00617,DB00804
49467,DB00617,DB00810
49468,DB00617,DB00934
49469,DB00617,DB00940
49470,DB00617,DB00942
49471,DB00617,DB00986
49472,DB00617,DB01036
49473,DB00617,DB01148
49474,DB00617,DB01151
49475,DB00617,DB01231
49476,DB00617,DB01409
49477,DB00617,DB01591
49478,DB00617,DB01625
49479,DB00617,DB04843
49480,DB00617,DB06153
49481,DB00617,DB06702
49482,DB00617,DB06787
49483,DB00617,DB08801
49484,DB00617,DB08897
49485,DB00617,DB08997
49486,DB00617,DB09007
49487,DB00617,DB09076
49488,DB00617,DB09089
49489,DB00617,DB09167
49490,DB00617,DB09262
49491,DB00618,DB00035
49492,DB00618,DB00202
49493,DB00618,DB00416
49494,DB00618,DB00483
49495,DB00618,DB00565
49496,DB00618,DB00728
49497,DB00618,DB00732
49498,DB00618,DB01135
49499,DB00618,DB01226
49500,DB00618,DB01245
49501,DB00618,DB01336
49502,DB00618,DB01337
49503,DB00618,DB01338
49504,DB00618,DB01339
49505,DB00618,DB04834
49506,DB00618,DB11156
49507,DB00618,DB12989
49508,DB00618,DB13295
49509,DB00618,DB13584
49510,DB00618,DB13648
49511,DB00618,DB01199
49512,DB00618,DB01294
49513,DB00618,DB00657
49514,DB00618,DB05528
49515,DB00618,DB00881
49516,DB00618,DB00364
49517,DB00618,DB09146
49518,DB00618,DB00301
49519,DB00618,DB00319
49520,DB00618,DB00415
49521,DB00618,DB00417
49522,DB00618,DB00485
49523,DB00618,DB00578
49524,DB00618,DB00607
49525,DB00618,DB00713
49526,DB00618,DB00739
49527,DB00618,DB00895
49528,DB00618,DB00948
49529,DB00618,DB01000
49530,DB00618,DB01053
49531,DB00618,DB01060
49532,DB00618,DB01061
49533,DB00618,DB01147
49534,DB00618,DB01163
49535,DB00618,DB01602
49536,DB00618,DB01603
49537,DB00618,DB01604
49538,DB00618,DB01605
49539,DB00618,DB01607
49540,DB00618,DB08795
49541,DB00618,DB09319
49542,DB00618,DB09320
49543,DB00618,DB12127
49544,DB00618,DB12343
49545,DB00618,DB13300
49546,DB00618,DB13337
49547,DB00618,DB13506
49548,DB00618,DB13660
49549,DB00618,DB13686
49550,DB00618,DB13693
49551,DB00618,DB13739
49552,DB00618,DB13814
49553,DB00618,DB13816
49554,DB00618,DB13836
49555,DB00618,DB09268
49556,DB00618,DB09275
49557,DB00618,DB09267
49558,DB00618,DB00326
49559,DB00618,DB13142
49560,DB00618,DB11126
49561,DB00618,DB11093
49562,DB00618,DB11348
49563,DB00618,DB13231
49564,DB00618,DB13365
49565,DB00618,DB13590
49566,DB00618,DB13800
49567,DB00618,DB00258
49568,DB00618,DB01164
49569,DB00618,DB06724
49570,DB00618,DB01373
49571,DB00618,DB14577
49572,DB00618,DB14684
49573,DB00618,DB00375
49574,DB00618,DB00930
49575,DB00618,DB01432
49576,DB00618,DB00658
49577,DB00618,DB00653
49578,DB00618,DB01377
49579,DB00618,DB01397
49580,DB00618,DB08938
49581,DB00618,DB09104
49582,DB00618,DB09281
49583,DB00618,DB09407
49584,DB00618,DB09481
49585,DB00618,DB11110
49586,DB00618,DB13249
49587,DB00618,DB13322
49588,DB00618,DB13359
49589,DB00618,DB13486
49590,DB00618,DB13749
49591,DB00619,DB06643
49592,DB00619,DB00008
49593,DB00619,DB00011
49594,DB00619,DB00018
49595,DB00619,DB00033
49596,DB00619,DB00034
49597,DB00619,DB00056
49598,DB00619,DB00068
49599,DB00619,DB00069
49600,DB00619,DB00073
49601,DB00619,DB00074
49602,DB00619,DB00075
49603,DB00619,DB00078
49604,DB00619,DB00081
49605,DB00619,DB00087
49606,DB00619,DB00092
49607,DB00619,DB00095
49608,DB00619,DB00098
49609,DB00619,DB00105
49610,DB00619,DB00111
49611,DB00619,DB00112
49612,DB00619,DB00120
49613,DB00619,DB00242
49614,DB00619,DB00262
49615,DB00619,DB00276
49616,DB00619,DB00290
49617,DB00619,DB00291
49618,DB00619,DB00293
49619,DB00619,DB00305
49620,DB00619,DB00322
49621,DB00619,DB00328
49622,DB00619,DB00352
49623,DB00619,DB00380
49624,DB00619,DB00428
49625,DB00619,DB00432
49626,DB00619,DB00441
49627,DB00619,DB00480
49628,DB00619,DB00488
49629,DB00619,DB00495
49630,DB00619,DB00515
49631,DB00619,DB00526
49632,DB00619,DB00544
49633,DB00619,DB00552
49634,DB00619,DB00601
49635,DB00619,DB00631
49636,DB00619,DB00635
49637,DB00619,DB00642
49638,DB00619,DB00687
49639,DB00619,DB00688
49640,DB00619,DB00755
49641,DB00619,DB00762
49642,DB00619,DB00795
49643,DB00619,DB00851
49644,DB00619,DB00853
49645,DB00619,DB00859
49646,DB00619,DB00888
49647,DB00619,DB00928
49648,DB00619,DB00958
49649,DB00619,DB00970
49650,DB00619,DB00993
49651,DB00619,DB01005
49652,DB00619,DB01024
49653,DB00619,DB01033
49654,DB00619,DB01041
49655,DB00619,DB01042
49656,DB00619,DB01099
49657,DB00619,DB01168
49658,DB00619,DB01169
49659,DB00619,DB01177
49660,DB00619,DB01196
49661,DB00619,DB01206
49662,DB00619,DB01257
49663,DB00619,DB01262
49664,DB00619,DB01280
49665,DB00619,DB01410
49666,DB00619,DB01423
49667,DB00619,DB01611
49668,DB00619,DB01816
49669,DB00619,DB02546
49670,DB00619,DB02806
49671,DB00619,DB03523
49672,DB00619,DB04630
49673,DB00619,DB04951
49674,DB00619,DB05258
49675,DB00619,DB05259
49676,DB00619,DB05260
49677,DB00619,DB05459
49678,DB00619,DB05472
49679,DB00619,DB06612
49680,DB00619,DB06662
49681,DB00619,DB06681
49682,DB00619,DB06769
49683,DB00619,DB06772
49684,DB00619,DB06813
49685,DB00619,DB08059
49686,DB00619,DB08871
49687,DB00619,DB08879
49688,DB00619,DB08889
49689,DB00619,DB08908
49690,DB00619,DB08910
49691,DB00620,DB06643
49692,DB00620,DB00008
49693,DB00620,DB00011
49694,DB00620,DB00018
49695,DB00620,DB00022
49696,DB00620,DB00033
49697,DB00620,DB00034
49698,DB00620,DB00056
49699,DB00620,DB00059
49700,DB00620,DB00068
49701,DB00620,DB00069
49702,DB00620,DB00073
49703,DB00620,DB00074
49704,DB00620,DB00075
49705,DB00620,DB00078
49706,DB00620,DB00081
49707,DB00620,DB00087
49708,DB00620,DB00092
49709,DB00620,DB00095
49710,DB00620,DB00098
49711,DB00620,DB00105
49712,DB00620,DB00111
49713,DB00620,DB00112
49714,DB00620,DB00120
49715,DB00620,DB00242
49716,DB00620,DB00262
49717,DB00620,DB00276
49718,DB00620,DB00290
49719,DB00620,DB00291
49720,DB00620,DB00293
49721,DB00620,DB00305
49722,DB00620,DB00307
49723,DB00620,DB00322
49724,DB00620,DB00352
49725,DB00620,DB00380
49726,DB00620,DB00428
49727,DB00620,DB00432
49728,DB00620,DB00441
49729,DB00620,DB00445
49730,DB00620,DB00446
49731,DB00620,DB00480
49732,DB00620,DB00488
49733,DB00620,DB00495
49734,DB00620,DB00526
49735,DB00620,DB00531
49736,DB00620,DB00544
49737,DB00620,DB00550
49738,DB00620,DB00552
49739,DB00620,DB00601
49740,DB00620,DB00631
49741,DB00620,DB00642
49742,DB00620,DB00688
49743,DB00620,DB00755
49744,DB00620,DB00762
49745,DB00620,DB00851
49746,DB00620,DB00853
49747,DB00620,DB00859
49748,DB00620,DB00928
49749,DB00620,DB00958
49750,DB00620,DB00970
49751,DB00620,DB00993
49752,DB00620,DB01005
49753,DB00620,DB01024
49754,DB00620,DB01030
49755,DB00620,DB01033
49756,DB00620,DB01041
49757,DB00620,DB01042
49758,DB00620,DB01073
49759,DB00620,DB01099
49760,DB00620,DB01101
49761,DB00620,DB01168
49762,DB00620,DB01169
49763,DB00620,DB01177
49764,DB00620,DB01196
49765,DB00620,DB01204
49766,DB00620,DB01206
49767,DB00620,DB01257
49768,DB00620,DB01262
49769,DB00620,DB01280
49770,DB00620,DB01423
49771,DB00620,DB01611
49772,DB00620,DB01816
49773,DB00620,DB02546
49774,DB00620,DB02806
49775,DB00620,DB03523
49776,DB00620,DB04951
49777,DB00620,DB05258
49778,DB00620,DB05259
49779,DB00620,DB05260
49780,DB00620,DB05459
49781,DB00620,DB05472
49782,DB00620,DB05773
49783,DB00620,DB06612
49784,DB00620,DB06662
49785,DB00620,DB06681
49786,DB00620,DB06769
49787,DB00620,DB06772
49788,DB00620,DB06813
49789,DB00620,DB08059
49790,DB00620,DB08871
49791,DB00621,DB00091
49792,DB00621,DB00498
49793,DB00621,DB00682
49794,DB00621,DB03410
49795,DB00621,DB04665
49796,DB00621,DB08496
49797,DB00621,DB08794
49798,DB00621,DB13275
49799,DB00621,DB13347
49800,DB00621,DB13451
49801,DB00621,DB14055
49802,DB00621,DB00030
49803,DB00621,DB00046
49804,DB00621,DB00047
49805,DB00621,DB00071
49806,DB00621,DB00263
49807,DB00621,DB00280
49808,DB00621,DB00284
49809,DB00621,DB00331
49810,DB00621,DB00359
49811,DB00621,DB00491
49812,DB00621,DB00738
49813,DB00621,DB00834
49814,DB00621,DB00912
49815,DB00621,DB00914
49816,DB00621,DB01200
49817,DB00621,DB01252
49818,DB00621,DB01261
49819,DB00621,DB01268
49820,DB00621,DB01276
49821,DB00621,DB01277
49822,DB00621,DB01278
49823,DB00621,DB01306
49824,DB00621,DB01307
49825,DB00621,DB01309
49826,DB00621,DB01382
49827,DB00621,DB01700
49828,DB00621,DB04830
49829,DB00621,DB04876
49830,DB00621,DB04878
49831,DB00621,DB05115
49832,DB00621,DB05819
49833,DB00621,DB06011
49834,DB00621,DB06127
49835,DB00621,DB06203
49836,DB00621,DB06335
49837,DB00621,DB06655
49838,DB00621,DB08382
49839,DB00621,DB08882
49840,DB00621,DB08907
49841,DB00621,DB09022
49842,DB00621,DB09038
49843,DB00621,DB09043
49844,DB00621,DB09045
49845,DB00621,DB09198
49846,DB00621,DB09199
49847,DB00621,DB09200
49848,DB00621,DB09201
49849,DB00621,DB09265
49850,DB00621,DB09456
49851,DB00621,DB09564
49852,DB00621,DB11567
49853,DB00621,DB11568
49854,DB00621,DB11698
49855,DB00621,DB11723
49856,DB00621,DB11780
49857,DB00621,DB11824
49858,DB00621,DB11827
49859,DB00621,DB11898
49860,DB00621,DB11950
49861,DB00621,DB11992
49862,DB00621,DB12268
49863,DB00621,DB12412
49864,DB00621,DB12417
49865,DB00621,DB12625
49866,DB00621,DB12713
49867,DB00621,DB12781
49868,DB00621,DB12935
49869,DB00621,DB13446
49870,DB00621,DB13928
49871,DB00621,DB14027
49872,DB00621,DB14035
49873,DB00621,DB15171
49874,DB00621,DB15217
49875,DB00621,DB01132
49876,DB00621,DB00180
49877,DB00621,DB00394
49878,DB00621,DB00443
49879,DB00621,DB00588
49880,DB00621,DB00620
49881,DB00621,DB00635
49882,DB00621,DB00687
49883,DB00621,DB00741
49884,DB00621,DB00764
49885,DB00621,DB00860
49886,DB00621,DB00959
49887,DB00621,DB01108
49888,DB00621,DB01222
49889,DB00621,DB01234
49890,DB00621,DB01285
49891,DB00622,DB00476
49892,DB00622,DB01235
49893,DB00622,DB00734
49894,DB00622,DB00206
49895,DB00622,DB01586
49896,DB00622,DB02659
49897,DB00622,DB06290
49898,DB00622,DB09078
49899,DB00622,DB14057
49900,DB00622,DB00275
49901,DB00622,DB09063
49902,DB00622,DB08877
49903,DB00622,DB01166
49904,DB00622,DB01143
49905,DB00622,DB01119
49906,DB00622,DB00422
49907,DB00622,DB06701
49908,DB00622,DB08935
49909,DB00622,DB00806
49910,DB00622,DB00073
49911,DB00622,DB00035
49912,DB00622,DB00561
49913,DB00622,DB00830
49914,DB00622,DB00988
49915,DB00622,DB02032
49916,DB00622,DB04581
49917,DB00622,DB08841
49918,DB00622,DB09205
49919,DB00622,DB11481
49920,DB00622,DB12551
49921,DB00622,DB13064
49922,DB00622,DB13341
49923,DB00622,DB13453
49924,DB00622,DB13510
49925,DB00622,DB13852
49926,DB00622,DB14231
49927,DB00622,DB01126
49928,DB00622,DB00353
49929,DB00622,DB01216
49930,DB00622,DB13399
49931,DB00622,DB09128
49932,DB00622,DB09039
49933,DB00622,DB01590
49934,DB00622,DB04908
49935,DB00622,DB09053
49936,DB00622,DB09083
49937,DB00622,DB08820
49938,DB00622,DB08815
49939,DB00622,DB09049
49940,DB00622,DB09074
49941,DB00622,DB00243
49942,DB00622,DB09143
49943,DB00622,DB06237
49944,DB00622,DB00700
49945,DB00622,DB08897
49946,DB00622,DB06148
49947,DB00622,DB08893
49948,DB00622,DB00761
49949,DB00622,DB01278
49950,DB00622,DB09527
49951,DB00622,DB01409
49952,DB00622,DB00273
49953,DB00622,DB09076
49954,DB00622,DB01394
49955,DB00622,DB00813
49956,DB00622,DB04946
49957,DB00622,DB01256
49958,DB00622,DB08895
49959,DB00622,DB00862
49960,DB00622,DB00402
49961,DB00622,DB01198
49962,DB00622,DB00227
49963,DB00622,DB00501
49964,DB00622,DB00758
49965,DB00622,DB00625
49966,DB00622,DB01065
49967,DB00622,DB00607
49968,DB00622,DB00325
49969,DB00622,DB01219
49970,DB00622,DB01356
49971,DB00622,DB14507
49972,DB00622,DB14509
49973,DB00622,DB14506
49974,DB00622,DB04884
49975,DB00622,DB00346
49976,DB00622,DB00404
49977,DB00622,DB00834
49978,DB00622,DB00289
49979,DB00622,DB00986
49980,DB00622,DB01136
49981,DB00622,DB00682
49982,DB00622,DB01418
49983,DB00622,DB08496
49984,DB00622,DB08735
49985,DB00622,DB08736
49986,DB00622,DB14055
49987,DB00622,DB00683
49988,DB00622,DB00864
49989,DB00622,DB01076
49990,DB00622,DB08873
49991,DB00623,DB00921
49992,DB00623,DB00366
49993,DB00623,DB00470
49994,DB00623,DB00450
49995,DB00623,DB00956
49996,DB00623,DB00557
49997,DB00623,DB00653
49998,DB00623,DB01403
49999,DB00623,DB01017
50000,DB00623,DB00370
50001,DB00623,DB00486
50002,DB00623,DB01173
50003,DB00623,DB09117
50004,DB00623,DB08883
50005,DB00623,DB05271
50006,DB00623,DB06201
50007,DB00623,DB09072
50008,DB00623,DB09034
50009,DB00623,DB06204
50010,DB00623,DB01041
50011,DB00623,DB00425
50012,DB00623,DB06288
50013,DB00623,DB00422
50014,DB00623,DB06701
50015,DB00623,DB01233
50016,DB00623,DB09097
50017,DB00623,DB00391
50018,DB00623,DB00333
50019,DB00623,DB14507
50020,DB00623,DB14506
50021,DB00623,DB01071
50022,DB00623,DB00599
50023,DB00623,DB00289
50024,DB00623,DB00765
50025,DB00623,DB00898
50026,DB00623,DB00972
50027,DB00623,DB00484
50028,DB00623,DB04832
50029,DB00623,DB04884
50030,DB00623,DB06731
50031,DB00623,DB00176
50032,DB00623,DB00215
50033,DB00623,DB00476
50034,DB00623,DB00656
50035,DB00623,DB00715
50036,DB00623,DB01104
50037,DB00623,DB01105
50038,DB00623,DB01149
50039,DB00623,DB01175
50040,DB00623,DB04896
50041,DB00623,DB06700
50042,DB00623,DB08918
50043,DB00623,DB08953
50044,DB00623,DB12693
50045,DB00623,DB13233
50046,DB00623,DB00187
50047,DB00623,DB00195
50048,DB00623,DB00264
50049,DB00623,DB00335
50050,DB00623,DB00571
50051,DB00623,DB00598
50052,DB00623,DB00612
50053,DB00623,DB00866
50054,DB00623,DB00960
50055,DB00623,DB01136
50056,DB00623,DB01182
50057,DB00623,DB01193
50058,DB00623,DB01203
50059,DB00623,DB01295
50060,DB00623,DB01297
50061,DB00623,DB01359
50062,DB00623,DB01580
50063,DB00623,DB03322
50064,DB00623,DB04846
50065,DB00623,DB04861
50066,DB00623,DB06726
50067,DB00623,DB08807
50068,DB00623,DB08808
50069,DB00623,DB08952
50070,DB00623,DB09013
50071,DB00623,DB09204
50072,DB00623,DB09351
50073,DB00623,DB11770
50074,DB00623,DB11785
50075,DB00623,DB12212
50076,DB00623,DB12752
50077,DB00623,DB13443
50078,DB00623,DB13508
50079,DB00623,DB13530
50080,DB00623,DB13757
50081,DB00623,DB13775
50082,DB00623,DB00295
50083,DB00623,DB00318
50084,DB00623,DB00327
50085,DB00623,DB00497
50086,DB00623,DB00611
50087,DB00623,DB00647
50088,DB00623,DB00652
50089,DB00623,DB00704
50090,DB00623,DB00708
50091,DB00624,DB01238
50092,DB00624,DB14185
50093,DB00624,DB08912
50094,DB00624,DB08933
50095,DB00624,DB01181
50096,DB00624,DB08883
50097,DB00624,DB01708
50098,DB00624,DB00682
50099,DB00624,DB01418
50100,DB00624,DB08496
50101,DB00624,DB08735
50102,DB00624,DB08736
50103,DB00624,DB14055
50104,DB00624,DB09280
50105,DB00624,DB00530
50106,DB00624,DB00091
50107,DB00624,DB00030
50108,DB00624,DB00046
50109,DB00624,DB00047
50110,DB00624,DB00071
50111,DB00624,DB00222
50112,DB00624,DB00414
50113,DB00624,DB00491
50114,DB00624,DB00914
50115,DB00624,DB01120
50116,DB00624,DB01251
50117,DB00624,DB01252
50118,DB00624,DB01276
50119,DB00624,DB01277
50120,DB00624,DB01278
50121,DB00624,DB01289
50122,DB00624,DB01306
50123,DB00624,DB01307
50124,DB00624,DB01309
50125,DB00624,DB01382
50126,DB00624,DB01700
50127,DB00624,DB04830
50128,DB00624,DB04876
50129,DB00624,DB04878
50130,DB00624,DB05115
50131,DB00624,DB05819
50132,DB00624,DB06011
50133,DB00624,DB06127
50134,DB00624,DB06655
50135,DB00624,DB08382
50136,DB00624,DB08962
50137,DB00624,DB09022
50138,DB00624,DB09043
50139,DB00624,DB09045
50140,DB00624,DB09456
50141,DB00624,DB09564
50142,DB00624,DB11567
50143,DB00624,DB11568
50144,DB00624,DB11698
50145,DB00624,DB11723
50146,DB00624,DB11780
50147,DB00624,DB11824
50148,DB00624,DB11898
50149,DB00624,DB11950
50150,DB00624,DB11992
50151,DB00624,DB12268
50152,DB00624,DB12412
50153,DB00624,DB12417
50154,DB00624,DB12625
50155,DB00624,DB12713
50156,DB00624,DB12935
50157,DB00624,DB13406
50158,DB00624,DB13446
50159,DB00624,DB13675
50160,DB00624,DB13928
50161,DB00624,DB14027
50162,DB00624,DB14035
50163,DB00624,DB15171
50164,DB00624,DB15217
50165,DB00624,DB00912
50166,DB00624,DB09199
50167,DB00624,DB09200
50168,DB00624,DB09201
50169,DB00624,DB12781
50170,DB00624,DB01132
50171,DB00624,DB01200
50172,DB00624,DB09038
50173,DB00624,DB00208
50174,DB00624,DB00448
50175,DB00624,DB00176
50176,DB00624,DB00472
50177,DB00624,DB00549
50178,DB00624,DB00446
50179,DB00624,DB00951
50180,DB00624,DB09118
50181,DB00624,DB00458
50182,DB00624,DB01242
50183,DB00624,DB09119
50184,DB00624,DB00486
50185,DB00624,DB00949
50186,DB00624,DB01138
50187,DB00624,DB04818
50188,DB00624,DB14009
50189,DB00624,DB00196
50190,DB00624,DB00322
50191,DB00625,DB09083
50192,DB00625,DB00206
50193,DB00625,DB00501
50194,DB00625,DB01586
50195,DB00625,DB02659
50196,DB00625,DB14057
50197,DB00625,DB02703
50198,DB00625,DB00275
50199,DB00625,DB00932
50200,DB00625,DB00091
50201,DB00625,DB01238
50202,DB00625,DB14185
50203,DB00625,DB00175
50204,DB00625,DB01166
50205,DB00625,DB00022
50206,DB00625,DB01097
50207,DB00625,DB08880
50208,DB00625,DB00921
50209,DB00625,DB00366
50210,DB00625,DB00470
50211,DB00625,DB00450
50212,DB00625,DB00653
50213,DB00625,DB01403
50214,DB00625,DB00765
50215,DB00625,DB01017
50216,DB00625,DB00370
50217,DB00625,DB00486
50218,DB00625,DB01173
50219,DB00625,DB09117
50220,DB00625,DB00413
50221,DB00625,DB05271
50222,DB00625,DB06201
50223,DB00625,DB09072
50224,DB00625,DB09034
50225,DB00625,DB06204
50226,DB00625,DB01041
50227,DB00625,DB00425
50228,DB00625,DB00215
50229,DB00625,DB00758
50230,DB00625,DB09039
50231,DB00625,DB09053
50232,DB00625,DB05773
50233,DB00625,DB00918
50234,DB00625,DB06626
50235,DB00625,DB08903
50236,DB00625,DB09128
50237,DB00625,DB06772
50238,DB00625,DB08875
50239,DB00625,DB09063
50240,DB00625,DB01394
50241,DB00625,DB01254
50242,DB00625,DB00813
50243,DB00625,DB06702
50244,DB00625,DB04908
50245,DB00625,DB01018
50246,DB00625,DB04946
50247,DB00625,DB00762
50248,DB00625,DB01259
50249,DB00625,DB04896
50250,DB00625,DB08918
50251,DB00625,DB00834
50252,DB00625,DB04868
50253,DB00625,DB09074
50254,DB00625,DB09073
50255,DB00625,DB06603
50256,DB00625,DB06589
50257,DB00625,DB08901
50258,DB00625,DB01224
50259,DB00625,DB01256
50260,DB00625,DB08877
50261,DB00625,DB06335
50262,DB00625,DB00203
50263,DB00625,DB08895
50264,DB00625,DB05109
50265,DB00625,DB00862
50266,DB00625,DB06684
50267,DB00625,DB01198
50268,DB00625,DB00224
50269,DB00625,DB00227
50270,DB00625,DB00252
50271,DB00625,DB01320
50272,DB00625,DB00270
50273,DB00625,DB00343
50274,DB00625,DB00347
50275,DB00625,DB00381
50276,DB00625,DB00393
50277,DB00625,DB00401
50278,DB00625,DB00528
50279,DB00625,DB00555
50280,DB00625,DB00568
50281,DB00625,DB00593
50282,DB00625,DB00622
50283,DB00625,DB00661
50284,DB00625,DB00836
50285,DB00625,DB00909
50286,DB00625,DB01023
50287,DB00625,DB01054
50288,DB00625,DB01074
50289,DB00625,DB01115
50290,DB00625,DB01118
50291,DB00626,DB00529
50292,DB00626,DB00742
50293,DB00626,DB00300
50294,DB00626,DB09299
50295,DB00626,DB14126
50296,DB00626,DB09268
50297,DB00626,DB00091
50298,DB00626,DB00159
50299,DB00626,DB00229
50300,DB00626,DB00244
50301,DB00626,DB00267
50302,DB00626,DB00274
50303,DB00626,DB00328
50304,DB00626,DB00384
50305,DB00626,DB00430
50306,DB00626,DB00447
50307,DB00626,DB00456
50308,DB00626,DB00461
50309,DB00626,DB00465
50310,DB00626,DB00469
50311,DB00626,DB00482
50312,DB00626,DB00493
50313,DB00626,DB00500
50314,DB00626,DB00533
50315,DB00626,DB00573
50316,DB00626,DB00580
