id,source_id,condition_id,drug_id
1232,1,916,DB00758
1233,1,1055,DB00758
1234,1,620,DB00758
1235,1,1323,DB00758
1236,1,886,DB00758
1237,1,1430,DB00758
1238,1,1105,DB00758
1239,1,1388,DB00758
1240,1,595,DB00758
1241,1,1000,DB00758
1242,1,1404,DB00758
1243,1,589,DB00758
1244,1,1154,DB00758
1245,1,1001,DB00758
1246,1,790,DB00537
1247,1,1299,DB00537
1248,1,861,DB00537
1249,1,1357,DB00537
1250,1,636,DB00537
1251,1,1449,DB00537
1252,1,981,DB00537
1253,1,918,DB00537
1254,1,867,DB00537
1255,1,1347,DB00537
1256,1,641,DB00537
1257,1,855,DB00537
1258,1,1360,DB00537
1259,1,1344,DB00537
1260,1,683,DB00537
1261,1,1370,DB00537
1262,1,856,DB00537
1263,1,1032,DB00537
1264,1,979,DB00537
1265,1,824,DB00537
1266,1,1013,DB00537
1267,1,1343,DB00537
1268,1,797,DB00537
1269,1,865,DB00537
1270,1,730,DB00537
1271,1,712,DB00537
1272,1,1257,DB00537
1273,1,1423,DB00537
1274,1,1053,DB00537
1275,1,1201,DB00537
1276,1,1410,DB00537
1277,1,1008,DB00537
1278,1,790,DB00537
1279,1,1299,DB00537
1280,1,861,DB00537
1281,1,1357,DB00537
1282,1,636,DB00537
1283,1,1449,DB00537
1284,1,981,DB00537
1285,1,918,DB00537
1286,1,867,DB00537
1287,1,1347,DB00537
1288,1,641,DB00537
1289,1,855,DB00537
1290,1,1360,DB00537
1291,1,1344,DB00537
1292,1,683,DB00537
1293,1,1370,DB00537
1294,1,856,DB00537
1295,1,1032,DB00537
1296,1,979,DB00537
1297,1,824,DB00537
1298,1,797,DB00537
1299,1,1013,DB00537
1300,1,1343,DB00537
1301,1,865,DB00537
1302,1,730,DB00537
1303,1,712,DB00537
1304,1,1257,DB00537
1305,1,1423,DB00537
1306,1,1053,DB00537
1307,1,1201,DB00537
1308,1,1410,DB00537
1309,1,1008,DB00537
1310,1,790,DB00537
1311,1,1299,DB00537
1312,1,861,DB00537
1313,1,1357,DB00537
1314,1,636,DB00537
1315,1,1449,DB00537
1316,1,981,DB00537
1317,1,918,DB00537
1318,1,867,DB00537
1319,1,1347,DB00537
1320,1,641,DB00537
1321,1,855,DB00537
1322,1,1360,DB00537
1323,1,1344,DB00537
1324,1,683,DB00537
1325,1,1370,DB00537
1326,1,856,DB00537
1327,1,1032,DB00537
1328,1,979,DB00537
1329,1,824,DB00537
1330,1,797,DB00537
1331,1,1013,DB00537
1332,1,1343,DB00537
1333,1,865,DB00537
1334,1,730,DB00537
1335,1,712,DB00537
1336,1,1257,DB00537
1337,1,1423,DB00537
1338,1,1053,DB00537
1339,1,1201,DB00537
1340,1,1410,DB00537
1341,1,1008,DB00537
1342,1,1152,DB00758
1343,1,879,DB00758
1344,1,792,DB00758
1345,1,1324,DB00758
1346,1,916,DB00758
1347,1,1055,DB00758
1348,1,620,DB00758
1349,1,1323,DB00758
1350,1,886,DB00758
1351,1,1430,DB00758
1352,1,1105,DB00758
1353,1,1388,DB00758
1354,1,595,DB00758
1355,1,1000,DB00758
1356,1,1404,DB00758
1357,1,589,DB00758
1358,1,1154,DB00758
1359,1,1001,DB00758
1360,1,1152,DB00758
1361,1,879,DB00758
1362,1,792,DB00758
1363,1,1324,DB00758
1364,1,916,DB00758
1365,1,1055,DB00758
1366,1,620,DB00758
1367,1,1323,DB00758
1368,1,886,DB00758
1369,1,1430,DB00758
1370,1,1105,DB00758
1371,1,1388,DB00758
1372,1,595,DB00758
1373,1,1000,DB00758
1374,1,1404,DB00758
1375,1,589,DB00758
1376,1,1154,DB00758
1377,1,1001,DB00758
1378,1,1152,DB00758
1379,1,879,DB00758
1380,1,792,DB00758
1381,1,1324,DB00758
1382,1,916,DB00758
1383,1,1055,DB00758
1384,1,620,DB00758
1385,1,1323,DB00758
1386,1,886,DB00758
1387,1,1430,DB00758
1388,1,1105,DB00758
1389,1,1388,DB00758
1390,1,595,DB00758
1391,1,1000,DB00758
1392,1,1404,DB00758
1393,1,589,DB00758
1394,1,1154,DB00758
1395,1,1001,DB00758
1396,1,1152,DB00758
1397,1,879,DB00758
1398,1,792,DB00758
1399,1,1324,DB00758
1400,1,916,DB00758
1401,1,1055,DB00758
1402,1,620,DB00758
1403,1,1323,DB00758
1404,1,886,DB00758
1405,1,1430,DB00758
1406,1,1105,DB00758
1407,1,1388,DB00758
1408,1,595,DB00758
1409,1,1000,DB00758
1410,1,1404,DB00758
1411,1,589,DB00758
1412,1,1154,DB00758
1413,1,1001,DB00758
1414,1,1152,DB00758
1415,1,879,DB00758
1416,1,792,DB00758
1417,1,1324,DB00758
1418,1,916,DB00758
1419,1,1055,DB00758
1420,1,620,DB00758
1421,1,1323,DB00758
1422,1,886,DB00758
1423,1,1430,DB00758
1424,1,1105,DB00758
1425,1,1388,DB00758
1426,1,595,DB00758
1427,1,1000,DB00758
1428,1,1404,DB00758
1429,1,589,DB00758
1430,1,1154,DB00758
1431,1,1001,DB00758
1432,1,991,DB00661
1433,1,1439,DB00661
1434,1,916,DB00661
1435,1,624,DB00661
1436,1,1430,DB00661
1437,1,637,DB00661
1438,1,792,DB00661
1439,1,754,DB00826
1440,1,629,DB00826
1441,1,771,DB00826
1442,1,1409,DB00826
1443,1,1270,DB00826
1444,1,732,DB00826
1445,1,949,DB00826
1446,1,774,DB00826
1447,1,1179,DB00826
1448,1,722,DB00826
1449,1,772,DB00826
1450,1,816,DB00826
1451,1,908,DB00646
1452,1,701,DB00646
1453,1,949,DB00646
1454,1,773,DB00646
1455,1,741,DB00646
1456,1,1101,DB00502
1457,1,814,DB00502
1458,1,684,DB00502
1459,1,1145,DB00502
1460,1,1221,DB00502
1461,1,576,DB00502
1462,1,1441,DB00502
1463,1,1118,DB00502
1464,1,1215,DB01097
1465,1,655,DB01097
1466,1,1215,DB01097
1467,1,655,DB01097
1468,1,1215,DB01097
1469,1,655,DB01097
1470,1,1215,DB01097
1471,1,655,DB01097
1472,1,1215,DB01097
1473,1,655,DB01097
1474,1,1215,DB01097
1475,1,655,DB01097
1476,1,908,DB00646
1477,1,701,DB00646
1478,1,949,DB00646
1479,1,773,DB00646
1480,1,741,DB00646
1481,1,908,DB00646
1482,1,701,DB00646
1483,1,949,DB00646
1484,1,773,DB00646
1485,1,741,DB00646
1486,1,891,DB00682
1487,1,916,DB00682
1488,1,1067,DB00682
1489,1,854,DB00682
1490,1,886,DB00682
1491,1,1346,DB00682
1492,1,1000,DB00682
1493,1,1404,DB00682
1494,1,589,DB00682
1495,1,1147,DB00682
1496,1,891,DB00682
1497,1,916,DB00682
1498,1,1067,DB00682
1499,1,854,DB00682
1500,1,886,DB00682
1501,1,1346,DB00682
1502,1,1000,DB00682
1503,1,1404,DB00682
1504,1,589,DB00682
1505,1,1147,DB00682
1506,1,1009,DB00115
1507,1,910,DB00115
1508,1,764,DB00115
1509,1,1102,DB00115
1510,1,1021,DB00448
1511,1,1264,DB00448
1512,1,1114,DB00448
1513,1,604,DB00448
1514,1,938,DB00448
1515,1,971,DB00448
1516,1,818,DB00448
1517,1,1240,DB00448
1518,1,1444,DB00448
1519,1,1289,DB00448
1520,1,1378,DB00513
1521,1,790,DB00537
1522,1,1299,DB00537
1523,1,861,DB00537
1524,1,1357,DB00537
1525,1,636,DB00537
1526,1,1449,DB00537
1527,1,981,DB00537
1528,1,918,DB00537
1529,1,867,DB00537
1530,1,1347,DB00537
1531,1,641,DB00537
1532,1,855,DB00537
1533,1,1360,DB00537
1534,1,1344,DB00537
1535,1,683,DB00537
1536,1,1370,DB00537
1537,1,856,DB00537
1538,1,1032,DB00537
1539,1,979,DB00537
1540,1,824,DB00537
1541,1,797,DB00537
1542,1,1013,DB00537
1543,1,1343,DB00537
1544,1,865,DB00537
1545,1,730,DB00537
1546,1,712,DB00537
1547,1,1257,DB00537
1548,1,1423,DB00537
1549,1,1053,DB00537
1550,1,1201,DB00537
1551,1,1410,DB00537
1552,1,1008,DB00537
1553,1,790,DB00537
1554,1,1299,DB00537
1555,1,861,DB00537
1556,1,1357,DB00537
1557,1,636,DB00537
1558,1,1449,DB00537
1559,1,981,DB00537
1560,1,918,DB00537
1561,1,867,DB00537
1562,1,1347,DB00537
1563,1,641,DB00537
1564,1,855,DB00537
1565,1,1360,DB00537
1566,1,1344,DB00537
1567,1,683,DB00537
1568,1,1370,DB00537
1569,1,856,DB00537
1570,1,1032,DB00537
1571,1,979,DB00537
1572,1,824,DB00537
1573,1,797,DB00537
1574,1,1013,DB00537
1575,1,1343,DB00537
1576,1,865,DB00537
1577,1,730,DB00537
1578,1,712,DB00537
1579,1,1257,DB00537
1580,1,1423,DB00537
1581,1,1053,DB00537
1582,1,1201,DB00537
1583,1,1410,DB00537
1584,1,1008,DB00537
1585,1,1337,DB00996
1586,1,873,DB00996
1587,1,1457,DB00996
1588,1,953,DB00996
1589,1,994,DB00996
1590,1,682,DB00996
1591,1,702,DB00996
1592,1,1009,DB00996
1593,1,1041,DB00996
1594,1,1300,DB00996
1595,1,684,DB00996
1596,1,907,DB00996
1597,1,612,DB00996
1598,1,1397,DB00996
1599,1,1408,DB00996
1600,1,899,DB00996
1601,1,1315,DB00996
1602,1,644,DB00996
1603,1,1137,DB00996
1604,1,1364,DB00996
1605,1,655,DB00996
1606,1,973,DB00996
1607,1,1312,DB00996
1608,1,1152,DB01001
1609,1,791,DB01001
1610,1,797,DB01001
1611,1,639,DB01001
1612,1,1152,DB01001
1613,1,791,DB01001
1614,1,797,DB01001
1615,1,639,DB01001
1616,1,1152,DB01001
1617,1,791,DB01001
1618,1,797,DB01001
1619,1,639,DB01001
1620,1,974,DB00252
1621,1,982,DB00252
1622,1,899,DB00252
1623,1,717,DB00252
1624,1,974,DB00252
1625,1,982,DB00252
1626,1,899,DB00252
1627,1,717,DB00252
1628,1,1101,DB00564
1629,1,907,DB00564
1630,1,1272,DB00564
1631,1,1300,DB00564
1632,1,1268,DB00564
1633,1,899,DB00564
1634,1,717,DB00564
1635,1,702,DB00564
1636,1,1334,DB00564
1637,1,974,DB00564
1638,1,1101,DB00564
1639,1,907,DB00564
1640,1,1272,DB00564
1641,1,1300,DB00564
1642,1,1268,DB00564
1643,1,899,DB00564
1644,1,717,DB00564
1645,1,702,DB00564
1646,1,1334,DB00564
1647,1,974,DB00564
1648,1,1101,DB00564
1649,1,907,DB00564
1650,1,1272,DB00564
1651,1,1300,DB00564
1652,1,1268,DB00564
1653,1,899,DB00564
1654,1,717,DB00564
1655,1,702,DB00564
1656,1,1334,DB00564
1657,1,974,DB00564
1658,1,1101,DB00564
1659,1,907,DB00564
1660,1,1272,DB00564
1661,1,1300,DB00564
1662,1,1268,DB00564
1663,1,899,DB00564
1664,1,717,DB00564
1665,1,702,DB00564
1666,1,1334,DB00564
1667,1,974,DB00564
1668,1,1458,DB00745
1669,1,726,DB00745
1670,1,1009,DB00745
1671,1,1463,DB00745
1672,1,1202,DB00745
1673,1,1020,DB00351
1674,1,960,DB00351
1675,1,569,DB00351
1676,1,1212,DB00351
1677,1,1307,DB00807
1678,1,1264,DB00807
1679,1,897,DB00807
1680,1,1285,DB00807
1681,1,1307,DB00807
1682,1,1264,DB00807
1683,1,897,DB00807
1684,1,1285,DB00807
1685,1,649,DB00396
1686,1,923,DB00396
1687,1,649,DB00396
1688,1,923,DB00396
1689,1,649,DB00396
1690,1,923,DB00396
1691,1,649,DB00396
1692,1,923,DB00396
1693,1,1179,DB00809
1694,1,674,DB00809
1695,1,1403,DB00809
1696,1,1179,DB00809
1697,1,674,DB00809
1698,1,1403,DB00809
1699,1,1278,DB00755
1700,1,911,DB00755
1701,1,815,DB00755
1702,1,1208,DB00755
1703,1,1401,DB00755
1704,1,1278,DB00755
1705,1,911,DB00755
1706,1,815,DB00755
1707,1,1208,DB00755
1708,1,1401,DB00755
1709,1,1278,DB00755
1710,1,911,DB00755
1711,1,815,DB00755
1712,1,1208,DB00755
1713,1,1401,DB00755
1714,1,1278,DB00755
1715,1,911,DB00755
1716,1,815,DB00755
1717,1,1208,DB00755
1718,1,1401,DB00755
1719,1,1278,DB00755
1720,1,911,DB00755
1721,1,815,DB00755
1722,1,1208,DB00755
1723,1,1401,DB00755
1724,1,1278,DB00755
1725,1,911,DB00755
1726,1,815,DB00755
1727,1,1208,DB00755
1728,1,1401,DB00755
1729,1,952,DB00877
1730,1,1256,DB00877
1731,1,914,DB00877
1732,1,959,DB00877
1733,1,1084,DB00877
1734,1,630,DB01241
1735,1,1055,DB01241
1736,1,731,DB01241
1737,1,1388,DB01241
1738,1,844,DB00547
1739,1,811,DB00547
1740,1,986,DB00547
1741,1,1077,DB00547
1742,1,1116,DB00547
1743,1,1401,DB00547
1744,1,1009,DB00108
1745,1,843,DB00108
1746,1,1393,DB00108
1747,1,1009,DB00108
1748,1,843,DB00108
1749,1,1393,DB00108
1750,1,879,DB00695
1751,1,775,DB00695
1752,1,1010,DB00695
1753,1,1024,DB00695
1754,1,1422,DB00695
1755,1,1031,DB00695
1756,1,708,DB00695
1757,1,614,DB00695
1758,1,637,DB00695
1759,1,1000,DB00695
1760,1,787,DB08935
1761,1,1263,DB08935
1762,1,671,DB08935
1763,1,765,DB08935
1764,1,621,DB08935
1765,1,1386,DB06594
1766,1,1386,DB06594
1767,1,1373,DB09126
1768,1,994,DB00907
1769,1,1341,DB00907
1770,1,994,DB00454
1771,1,918,DB00316
1772,1,994,DB00316
1773,1,978,DB00316
1774,1,1046,DB00316
1775,1,918,DB00316
1776,1,994,DB00316
1777,1,978,DB00316
1778,1,1046,DB00316
1779,1,918,DB00316
1780,1,994,DB00316
1781,1,978,DB00316
1782,1,1046,DB00316
1783,1,918,DB00316
1784,1,994,DB00316
1785,1,978,DB00316
1786,1,1046,DB00316
1787,1,918,DB00945
1788,1,587,DB00945
1789,1,880,DB00945
1790,1,1324,DB00945
1791,1,1000,DB00945
1792,1,916,DB00945
1793,1,1323,DB00945
1794,1,1151,DB00945
1795,1,811,DB00945
1796,1,994,DB00945
1797,1,1215,DB00945
1798,1,918,DB00945
1799,1,587,DB00945
1800,1,880,DB00945
1801,1,1324,DB00945
1802,1,1000,DB00945
1803,1,916,DB00945
1804,1,1323,DB00945
1805,1,1151,DB00945
1806,1,811,DB00945
1807,1,994,DB00945
1808,1,1215,DB00945
1809,1,1100,DB00987
1810,1,1263,DB00987
1811,1,787,DB00987
1812,1,1278,DB00987
1813,1,961,DB00987
1814,1,755,DB00987
1815,1,765,DB00987
1816,1,776,DB00987
1817,1,1310,DB00987
1818,1,929,DB00130
1819,1,929,DB00130
1820,1,1390,DB00067
1821,1,891,DB00067
1822,1,1356,DB00067
1823,1,1235,DB00067
1824,1,1390,DB00067
1825,1,891,DB00067
1826,1,1356,DB00067
1827,1,1235,DB00067
1828,1,641,DB00828
1829,1,1008,DB00828
1830,1,1013,DB00828
1831,1,1464,DB00761
1832,1,1464,DB00761
1833,1,1464,DB00761
1834,1,1009,DB01285
1835,1,1448,DB01285
1836,1,1097,DB00970
1837,1,858,DB00970
1838,1,667,DB00970
1839,1,645,DB00970
1840,1,1086,DB00970
1841,1,1450,DB00970
1842,1,688,DB00970
1843,1,1172,DB00970
1844,1,883,DB00970
1845,1,785,DB00970
1846,1,800,DB00970
1847,1,944,DB00970
1848,1,828,DB00368
1849,1,587,DB01050
1850,1,654,DB01050
1851,1,994,DB01050
1852,1,981,DB01050
1853,1,869,DB01050
1854,1,918,DB01050
1855,1,880,DB01050
1856,1,1347,DB01050
1857,1,1007,DB01050
1858,1,1320,DB01050
1859,1,978,DB01050
1860,1,612,DB01050
1861,1,738,DB01050
1862,1,811,DB01050
1863,1,1281,DB01050
1864,1,1215,DB01050
1865,1,1315,DB01050
1866,1,1149,DB01050
1867,1,1364,DB01050
1868,1,655,DB01050
1869,1,973,DB01050
1870,1,1426,DB01050
1871,1,587,DB01050
1872,1,654,DB01050
1873,1,994,DB01050
1874,1,981,DB01050
1875,1,869,DB01050
1876,1,918,DB01050
1877,1,880,DB01050
1878,1,1347,DB01050
1879,1,1007,DB01050
1880,1,1320,DB01050
1881,1,978,DB01050
1882,1,612,DB01050
1883,1,738,DB01050
1884,1,811,DB01050
1885,1,1281,DB01050
1886,1,1215,DB01050
1887,1,1315,DB01050
1888,1,1149,DB01050
1889,1,1364,DB01050
1890,1,655,DB01050
1891,1,973,DB01050
1892,1,1426,DB01050
1893,1,587,DB01050
1894,1,654,DB01050
1895,1,994,DB01050
1896,1,981,DB01050
1897,1,869,DB01050
1898,1,918,DB01050
1899,1,880,DB01050
1900,1,1347,DB01050
1901,1,1007,DB01050
1902,1,1320,DB01050
1903,1,978,DB01050
1904,1,612,DB01050
1905,1,738,DB01050
1906,1,811,DB01050
1907,1,1281,DB01050
1908,1,1215,DB01050
1909,1,1315,DB01050
1910,1,1149,DB01050
1911,1,1364,DB01050
1912,1,655,DB01050
1913,1,973,DB01050
1914,1,1426,DB01050
1915,1,1444,DB01129
1916,1,938,DB01129
1917,1,818,DB01129
1918,1,1240,DB01129
1919,1,1208,DB01169
1920,1,828,DB00741
1921,1,1396,DB00741
1922,1,1454,DB00741
1923,1,844,DB00741
1924,1,934,DB00741
1925,1,811,DB00741
1926,1,1077,DB00741
1927,1,1116,DB00741
1928,1,1124,DB00741
1929,1,1056,DB00741
1930,1,1330,DB00741
1931,1,869,DB00741
1932,1,1401,DB00741
1933,1,1298,DB00741
1934,1,1192,DB00741
1935,1,828,DB00741
1936,1,1454,DB00741
1937,1,1396,DB00741
1938,1,844,DB00741
1939,1,934,DB00741
1940,1,811,DB00741
1941,1,869,DB00741
1942,1,1077,DB00741
1943,1,1124,DB00741
1944,1,1056,DB00741
1945,1,1116,DB00741
1946,1,1330,DB00741
1947,1,1401,DB00741
1948,1,1298,DB00741
1949,1,1192,DB00741
1950,1,828,DB00741
1951,1,1454,DB00741
1952,1,1396,DB00741
1953,1,844,DB00741
1954,1,934,DB00741
1955,1,811,DB00741
1956,1,869,DB00741
1957,1,1077,DB00741
1958,1,1124,DB00741
1959,1,1056,DB00741
1960,1,1116,DB00741
1961,1,1330,DB00741
1962,1,1401,DB00741
1963,1,1298,DB00741
1964,1,1192,DB00741
1965,1,828,DB00741
1966,1,1454,DB00741
1967,1,1396,DB00741
1968,1,844,DB00741
1969,1,934,DB00741
1970,1,811,DB00741
1971,1,869,DB00741
1972,1,1077,DB00741
1973,1,1124,DB00741
1974,1,1056,DB00741
1975,1,1116,DB00741
1976,1,1330,DB00741
1977,1,1401,DB00741
1978,1,1298,DB00741
1979,1,1192,DB00741
1980,1,828,DB00741
1981,1,1454,DB00741
1982,1,1396,DB00741
1983,1,844,DB00741
1984,1,934,DB00741
1985,1,811,DB00741
1986,1,869,DB00741
1987,1,1077,DB00741
1988,1,1124,DB00741
1989,1,1056,DB00741
1990,1,1116,DB00741
1991,1,1330,DB00741
1992,1,1401,DB00741
1993,1,1298,DB00741
1994,1,1192,DB00741
1995,1,828,DB00741
1996,1,1454,DB00741
1997,1,1396,DB00741
1998,1,844,DB00741
1999,1,934,DB00741
2000,1,811,DB00741
2001,1,869,DB00741
2002,1,1077,DB00741
2003,1,1124,DB00741
2004,1,1056,DB00741
2005,1,1116,DB00741
2006,1,1330,DB00741
2007,1,1401,DB00741
2008,1,1298,DB00741
2009,1,1192,DB00741
2010,1,828,DB00741
2011,1,1454,DB00741
2012,1,1396,DB00741
2013,1,844,DB00741
2014,1,934,DB00741
2015,1,811,DB00741
2016,1,869,DB00741
2017,1,1077,DB00741
2018,1,1124,DB00741
2019,1,1056,DB00741
2020,1,1116,DB00741
2021,1,1330,DB00741
2022,1,1401,DB00741
2023,1,1298,DB00741
2024,1,1192,DB00741
2025,1,991,DB01115
2026,1,637,DB01115
2027,1,991,DB01115
2028,1,637,DB01115
2029,1,991,DB01115
2030,1,637,DB01115
2031,1,991,DB01115
2032,1,637,DB01115
2033,1,991,DB01115
2034,1,637,DB01115
2035,1,587,DB01050
2036,1,654,DB01050
2037,1,994,DB01050
2038,1,981,DB01050
2039,1,869,DB01050
2040,1,918,DB01050
2041,1,880,DB01050
2042,1,1347,DB01050
2043,1,1007,DB01050
2044,1,1320,DB01050
2045,1,978,DB01050
2046,1,612,DB01050
2047,1,738,DB01050
2048,1,811,DB01050
2049,1,1281,DB01050
2050,1,1215,DB01050
2051,1,1315,DB01050
2052,1,1149,DB01050
2053,1,1364,DB01050
2054,1,655,DB01050
2055,1,973,DB01050
2056,1,1426,DB01050
2057,1,587,DB01050
2058,1,654,DB01050
2059,1,994,DB01050
2060,1,981,DB01050
2061,1,869,DB01050
2062,1,918,DB01050
2063,1,880,DB01050
2064,1,1347,DB01050
2065,1,1007,DB01050
2066,1,1320,DB01050
2067,1,978,DB01050
2068,1,612,DB01050
2069,1,738,DB01050
2070,1,811,DB01050
2071,1,1281,DB01050
2072,1,1215,DB01050
2073,1,1315,DB01050
2074,1,1149,DB01050
2075,1,1364,DB01050
2076,1,655,DB01050
2077,1,973,DB01050
2078,1,1426,DB01050
2079,1,991,DB00661
2080,1,1439,DB00661
2081,1,916,DB00661
2082,1,624,DB00661
2083,1,1430,DB00661
2084,1,637,DB00661
2085,1,792,DB00661
2086,1,991,DB00661
2087,1,1439,DB00661
2088,1,916,DB00661
2089,1,624,DB00661
2090,1,1430,DB00661
2091,1,637,DB00661
2092,1,792,DB00661
2093,1,830,DB00555
2094,1,814,DB00555
2095,1,612,DB00555
2096,1,1160,DB00555
2097,1,1300,DB00555
2098,1,684,DB00555
2099,1,953,DB00555
2100,1,1268,DB00555
2101,1,899,DB00555
2102,1,702,DB00555
2103,1,1334,DB00555
2104,1,974,DB00555
2105,1,1312,DB00555
2106,1,1337,DB00996
2107,1,873,DB00996
2108,1,1457,DB00996
2109,1,953,DB00996
2110,1,994,DB00996
2111,1,682,DB00996
2112,1,702,DB00996
2113,1,1009,DB00996
2114,1,1041,DB00996
2115,1,1300,DB00996
2116,1,684,DB00996
2117,1,907,DB00996
2118,1,612,DB00996
2119,1,1397,DB00996
2120,1,1408,DB00996
2121,1,899,DB00996
2122,1,1315,DB00996
2123,1,644,DB00996
2124,1,1137,DB00996
2125,1,1364,DB00996
2126,1,655,DB00996
2127,1,973,DB00996
2128,1,1312,DB00996
2129,1,1337,DB00996
2130,1,873,DB00996
2131,1,1457,DB00996
2132,1,953,DB00996
2133,1,994,DB00996
2134,1,682,DB00996
2135,1,702,DB00996
2136,1,1009,DB00996
2137,1,1041,DB00996
2138,1,1300,DB00996
2139,1,684,DB00996
2140,1,907,DB00996
2141,1,612,DB00996
2142,1,1397,DB00996
2143,1,1408,DB00996
2144,1,899,DB00996
2145,1,1315,DB00996
2146,1,644,DB00996
2147,1,1137,DB00996
2148,1,1364,DB00996
2149,1,655,DB00996
2150,1,973,DB00996
2151,1,1312,DB00996
2152,1,1137,DB00813
2153,1,612,DB00813
2154,1,994,DB00813
2155,1,1364,DB00813
2156,1,1408,DB00813
2157,1,655,DB00813
2158,1,973,DB00813
2159,1,1137,DB00813
2160,1,612,DB00813
2161,1,994,DB00813
2162,1,1364,DB00813
2163,1,1408,DB00813
2164,1,655,DB00813
2165,1,973,DB00813
2166,1,1137,DB00813
2167,1,612,DB00813
2168,1,994,DB00813
2169,1,1364,DB00813
2170,1,1408,DB00813
2171,1,655,DB00813
2172,1,973,DB00813
2173,1,1137,DB00813
2174,1,612,DB00813
2175,1,994,DB00813
2176,1,1364,DB00813
2177,1,1408,DB00813
2178,1,655,DB00813
2179,1,973,DB00813
2180,1,1137,DB00813
2181,1,612,DB00813
2182,1,994,DB00813
2183,1,1364,DB00813
2184,1,1408,DB00813
2185,1,655,DB00813
2186,1,973,DB00813
2187,1,1137,DB00813
2188,1,612,DB00813
2189,1,994,DB00813
2190,1,1364,DB00813
2191,1,1408,DB00813
2192,1,655,DB00813
2193,1,973,DB00813
2194,1,1137,DB00813
2195,1,612,DB00813
2196,1,994,DB00813
2197,1,1364,DB00813
2198,1,1408,DB00813
2199,1,655,DB00813
2200,1,973,DB00813
2201,1,1137,DB00813
2202,1,612,DB00813
2203,1,994,DB00813
2204,1,1364,DB00813
2205,1,1408,DB00813
2206,1,655,DB00813
2207,1,973,DB00813
2208,1,1137,DB00813
2209,1,612,DB00813
2210,1,994,DB00813
2211,1,1364,DB00813
2212,1,1408,DB00813
2213,1,655,DB00813
2214,1,973,DB00813
2215,1,1396,DB00741
2216,1,1454,DB00741
2217,1,828,DB00741
2218,1,1124,DB00741
2219,1,844,DB00741
2220,1,1056,DB00741
2221,1,934,DB00741
2222,1,811,DB00741
2223,1,1077,DB00741
2224,1,1330,DB00741
2225,1,1116,DB00741
2226,1,869,DB00741
2227,1,1401,DB00741
2228,1,1298,DB00741
2229,1,1192,DB00741
2230,1,828,DB00741
2231,1,1454,DB00741
2232,1,1396,DB00741
2233,1,844,DB00741
2234,1,934,DB00741
2235,1,811,DB00741
2236,1,869,DB00741
2237,1,1077,DB00741
2238,1,1124,DB00741
2239,1,1056,DB00741
2240,1,1116,DB00741
2241,1,1330,DB00741
2242,1,1401,DB00741
2243,1,1298,DB00741
2244,1,1192,DB00741
2245,1,682,DB00962
2246,1,1046,DB00558
2247,1,1339,DB00558
2248,1,908,DB01026
2249,1,1158,DB01026
2250,1,1079,DB01026
2251,1,701,DB01026
2252,1,935,DB01026
2253,1,1309,DB01026
2254,1,732,DB01026
2255,1,985,DB01026
2256,1,949,DB01026
2257,1,1270,DB01026
2258,1,773,DB01026
2259,1,591,DB01026
2260,1,1271,DB01026
2261,1,1402,DB01026
2262,1,741,DB01026
2263,1,772,DB01026
2264,1,816,DB01026
2265,1,1396,DB00741
2266,1,1454,DB00741
2267,1,828,DB00741
2268,1,1124,DB00741
2269,1,844,DB00741
2270,1,1056,DB00741
2271,1,934,DB00741
2272,1,811,DB00741
2273,1,1077,DB00741
2274,1,1330,DB00741
2275,1,1116,DB00741
2276,1,869,DB00741
2277,1,1401,DB00741
2278,1,1298,DB00741
2279,1,1192,DB00741
2280,1,828,DB00741
2281,1,1454,DB00741
2282,1,1396,DB00741
2283,1,844,DB00741
2284,1,934,DB00741
2285,1,811,DB00741
2286,1,869,DB00741
2287,1,1077,DB00741
2288,1,1124,DB00741
2289,1,1056,DB00741
2290,1,1116,DB00741
2291,1,1330,DB00741
2292,1,1401,DB00741
2293,1,1298,DB00741
2294,1,1192,DB00741
2295,1,828,DB00741
2296,1,1454,DB00741
2297,1,1396,DB00741
2298,1,844,DB00741
2299,1,934,DB00741
2300,1,811,DB00741
2301,1,869,DB00741
2302,1,1077,DB00741
2303,1,1124,DB00741
2304,1,1056,DB00741
2305,1,1116,DB00741
2306,1,1330,DB00741
2307,1,1401,DB00741
2308,1,1298,DB00741
2309,1,1192,DB00741
2310,1,828,DB00741
2311,1,1454,DB00741
2312,1,1396,DB00741
2313,1,844,DB00741
2314,1,934,DB00741
2315,1,811,DB00741
2316,1,869,DB00741
2317,1,1077,DB00741
2318,1,1124,DB00741
2319,1,1056,DB00741
2320,1,1116,DB00741
2321,1,1330,DB00741
2322,1,1401,DB00741
2323,1,1298,DB00741
2324,1,1192,DB00741
2325,1,828,DB00741
2326,1,1454,DB00741
2327,1,1396,DB00741
2328,1,844,DB00741
2329,1,934,DB00741
2330,1,811,DB00741
2331,1,869,DB00741
2332,1,1077,DB00741
2333,1,1124,DB00741
2334,1,1056,DB00741
2335,1,1116,DB00741
2336,1,1330,DB00741
2337,1,1401,DB00741
2338,1,1298,DB00741
2339,1,1192,DB00741
2340,1,828,DB00741
2341,1,1454,DB00741
2342,1,1396,DB00741
2343,1,844,DB00741
2344,1,934,DB00741
2345,1,811,DB00741
2346,1,869,DB00741
2347,1,1077,DB00741
2348,1,1124,DB00741
2349,1,1056,DB00741
